location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
?,7-28-2016 14:15:39,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:40,-200,-200,,-73,-200,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:41,-200,-200,-200,-73,-200,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:42,-200,-200,-200,,,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:43,-200,-200,,-70,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:44,-200,-200,-79,-70,-200,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:45,-200,-200,-80,-71,-200,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:46,-200,-200,,,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:47,-200,-86,-80,-74,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:48,-200,-86,-85,-69,-200,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:49,-200,-83,-81,,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:50,-200,-83,-81,-68,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:51,-200,-83,-81,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:52,-200,-83,,-68,-200,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:53,-200,-200,,-68,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:54,-200,-200,,,-200,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:55,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:57,-200,-200,,-70,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:58,-200,-200,-81,-70,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:15:59,-200,-200,,,-200,,-78,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:00,-200,-200,-81,-86,-200,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:01,-200,-200,-81,-78,-200,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:02,-200,-200,-200,,,,-72,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:03,-200,-200,-200,-78,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:04,-200,-200,-200,-79,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:05,-200,-200,-200,,,,-71,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:06,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:07,-200,-200,-200,-79,-200,,-76,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:08,-200,-200,,-200,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:09,-200,-200,-200,-200,,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:10,-200,-200,-200,-200,,,-70,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:11,-200,-200,-200,-200,-200,,-75,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:12,-200,-200,,-79,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:13,-200,-200,-200,-84,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:14,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:15,-200,-200,-200,-79,,,-80,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:16,-200,-200,-200,-79,-200,,-72,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:17,-200,-200,,-79,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:18,-200,-200,-200,,,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:19,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:20,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:21,-200,-200,-200,,,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:22,-200,-200,,-200,-200,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:23,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 14:16:24,-200,-200,,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:37,-200,-200,-74,-200,-200,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:38,-200,-200,-74,-200,-200,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:39,-200,-200,-79,,,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:40,-200,-200,-79,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:41,-200,-200,-79,,,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:42,-200,-200,-79,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:43,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:44,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:45,-200,-200,-200,,,-74,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:46,-200,-200,,-200,-200,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:47,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:48,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:49,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:50,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:51,-200,-200,-200,-200,,-79,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:37:52,-200,-200,,-200,,,,-80,-200,-200,-200,-200,-200
?,7-28-2016 15:37:55,-200,-200,,-200,,,-200,-81,-200,-200,-200,-200,-200
?,7-28-2016 15:37:56,-200,-200,-200,-200,,,,-81,-200,-200,-200,-200,-200
?,7-28-2016 15:37:57,-200,-200,-200,,,-78,,-81,-200,-200,-200,-200,-200
?,7-28-2016 15:37:58,-200,-200,-200,-200,,-78,,-81,-200,-200,-200,-200,-200
?,7-28-2016 15:37:59,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:00,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:15,-200,-200,-200,-200,,-200,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:16,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:17,-200,-75,-200,-200,,-200,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:18,-200,-85,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:19,-200,-83,-200,,,-200,-200,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:20,-200,-83,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:21,-200,-83,,-200,,,,-200,-200,-200,-200,-200,-200
?,7-28-2016 15:38:22,-200,-83,-200,-200,,-200,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:05,-82,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:06,-78,-200,,,-200,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:07,-77,-200,-200,-200,,-200,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:08,-77,-200,,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:09,-78,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:10,-78,-200,-200,-200,,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:11,-78,-200,,-200,-200,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:12,-78,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:13,-75,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:15,-76,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:16,-76,-200,-200,,,-200,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:17,-76,-200,-200,-200,,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:18,-76,-200,-200,-200,,-200,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:56:19,-200,-200,-200,,,,-200,-200,-74,-200,-200,-200,-200
?,8-17-2016 10:56:20,-200,-200,-200,-200,-200,-200,,-200,-74,-200,-200,-200,-200
?,8-17-2016 10:56:21,-200,-200,-200,-200,,,,-200,-74,-200,-200,-200,-200
?,8-17-2016 10:56:22,-200,-200,,-200,-200,,-200,-200,-70,-200,-200,-200,-200
?,8-17-2016 10:56:23,-200,-200,-200,-200,,,,-200,-69,-200,-200,-200,-200
?,8-17-2016 10:56:24,-200,-200,-200,,,,,-200,-69,-200,-200,-200,-200
?,8-17-2016 10:56:25,-200,-200,-200,-200,,,,-200,-66,-200,-200,-200,-200
?,8-17-2016 10:56:26,-200,-200,-200,-200,-200,,-200,-200,-67,-200,-200,-200,-200
?,8-17-2016 10:56:27,-200,-200,,-200,-200,,-200,-200,-63,-200,-200,-200,-200
?,8-17-2016 10:56:28,-200,-200,-200,,,,,-200,-63,-200,-200,-200,-200
?,8-17-2016 10:56:29,-200,-200,-200,-200,,-200,,-200,-63,-200,-200,-200,-200
?,8-17-2016 10:56:30,-200,-200,-200,,,,,-200,-62,-200,-200,-200,-200
?,8-17-2016 10:56:31,-200,-200,-200,-200,,,,-200,-61,-200,-200,-200,-200
?,8-17-2016 10:56:33,-200,-200,-200,-200,-200,,,-200,-62,-200,-200,-200,-200
?,8-17-2016 10:56:34,-200,-200,-200,-200,-200,,,-200,-64,-200,-200,-200,-200
?,8-17-2016 10:56:35,-200,-200,-200,-200,,,,-200,-75,-200,-200,-200,-200
?,8-17-2016 10:56:36,-200,-200,-200,-200,-200,-200,,-200,-79,-200,-200,-200,-200
?,8-17-2016 10:56:37,-200,-200,-200,,,,-200,-200,-78,-200,-200,-200,-200
?,8-17-2016 10:56:38,-200,-200,-200,-200,,-200,-200,-200,-71,-200,-78,-200,-200
?,8-17-2016 10:56:39,-200,-200,-200,,,,,-200,-70,-200,-78,-200,-200
?,8-17-2016 10:56:40,-200,-200,,-200,-200,,-200,-200,-76,-200,-78,-200,-200
?,8-17-2016 10:56:41,-200,-200,,-200,-200,,,-200,-76,-200,-78,-200,-200
?,8-17-2016 10:56:42,-200,-200,-200,-200,,,,-200,-75,-200,-78,-200,-200
?,8-17-2016 10:56:43,-200,-200,-200,-200,-200,-200,,-200,-81,-200,-200,-200,-200
?,8-17-2016 10:56:44,-200,-200,-200,-200,,,-200,-200,-76,-78,-200,-200,-200
?,8-17-2016 10:56:45,-200,-200,-200,-200,,,,-200,-76,-78,-200,-200,-200
?,8-17-2016 10:56:46,-200,-200,-200,-200,,-200,-200,-200,-76,-78,-200,-200,-200
?,8-17-2016 10:56:47,-200,-200,-200,-200,,,,-200,-76,-78,-200,-200,-200
?,8-17-2016 10:56:49,-200,-200,-200,-200,,,,-200,-200,-77,-200,-200,-200
?,8-17-2016 10:56:50,-200,-200,,,-200,-200,,-200,-200,-77,-200,-200,-200
?,8-17-2016 10:56:51,-200,-200,-200,-200,,-200,,-200,-200,-78,-200,-200,-200
?,8-17-2016 10:56:52,-200,-200,-200,-200,,,,-200,-200,-75,-200,-200,-200
?,8-17-2016 10:56:53,-200,-200,-200,-200,,-200,,-80,-200,-75,-200,-200,-200
?,8-17-2016 10:56:54,-200,-200,,,-200,,-200,-80,-200,-72,-200,-200,-200
?,8-17-2016 10:56:55,-200,-200,-200,-200,,,,-80,-200,-72,-200,-200,-200
?,8-17-2016 10:56:56,-200,-200,-200,-200,-200,,,-80,-200,-75,-200,-200,-200
?,8-17-2016 10:56:57,-200,-200,-200,-200,,,,-80,-200,-75,-81,-200,-200
?,8-17-2016 10:56:58,-200,-200,-200,,,,,-200,-200,-81,-79,-200,-200
?,8-17-2016 10:56:59,-200,-200,-200,-200,,,,-200,-200,-82,-79,-200,-200
?,8-17-2016 10:57:00,-200,-200,,-200,-200,,-200,-200,-200,-76,-79,-200,-200
?,8-17-2016 10:57:01,-200,-200,,-200,-200,,-200,-200,-200,-74,-79,-200,-200
?,8-17-2016 10:57:02,-200,-200,,,-200,,-200,-200,-200,-74,-81,-200,-200
?,8-17-2016 10:57:03,-200,-200,,,-200,,,-200,-200,-74,-81,-200,-200
?,8-17-2016 10:57:04,-200,-200,-200,-200,-200,,,-200,-200,-77,-80,-200,-200
?,8-17-2016 10:57:05,-200,-200,-200,,,,-200,-200,-200,-77,-80,-200,-200
?,8-17-2016 10:57:06,-200,-200,,-200,-200,,-200,-200,-200,-81,-80,-200,-200
?,8-17-2016 10:57:07,-200,-200,,,-200,-200,-200,-200,-200,-72,-80,-200,-200
?,8-17-2016 10:57:08,-200,-200,-200,-200,,,,-78,-200,-72,-200,-200,-200
?,8-17-2016 10:57:09,-200,-200,-200,,,,,-79,-200,-72,-200,-200,-200
?,8-17-2016 10:57:10,-200,-200,,,-200,,-200,-79,-200,-75,-200,-200,-200
?,8-17-2016 10:57:11,-200,-200,,-200,-200,,-200,-79,-200,-76,-81,-200,-200
?,8-17-2016 10:57:12,-200,-200,,-200,-200,,,-79,-200,-73,-80,-200,-200
?,8-17-2016 10:57:13,-200,-200,-200,-200,,,,-200,-200,-79,-81,-200,-200
?,8-17-2016 10:57:14,-200,-200,-200,-200,,,,-200,-200,-72,-80,-200,-200
?,8-17-2016 10:57:15,-200,-200,-200,-200,-200,,-200,-200,-200,-65,-77,-200,-200
?,8-17-2016 10:57:16,-200,-200,-200,-200,,,-200,-200,-200,-65,-79,-200,-200
?,8-17-2016 10:57:17,-200,-200,-200,-200,-200,,-200,-200,-200,-77,-80,-200,-200
?,8-17-2016 10:57:18,-200,-200,-200,-200,,,,-200,-200,-66,-80,-200,-200
?,8-17-2016 10:57:19,-200,-200,,,-200,-200,,-200,-200,-65,-78,-200,-200
?,8-17-2016 10:57:20,-200,-200,-200,-200,,,,-200,-200,-65,-78,-200,-200
?,8-17-2016 10:57:21,-200,-200,,-200,-200,,,-200,-200,-71,-78,-200,-200
?,8-17-2016 10:57:22,-200,-200,-200,-200,,,,-200,-200,-71,-78,-200,-200
?,8-17-2016 10:57:23,-200,-200,-200,-200,-200,,,-200,-200,-68,-78,-200,-200
?,8-17-2016 10:57:24,-200,-200,,,-200,,,-200,-200,-68,-70,-200,-200
?,8-17-2016 10:57:25,-200,-200,-200,-200,,,,-200,-200,-68,-69,-200,-200
?,8-17-2016 10:57:26,-200,-200,-200,,,,-200,-200,-200,-68,-75,-200,-200
?,8-17-2016 10:57:27,-200,-200,,-200,-200,-200,,-200,-200,-200,-75,-200,-200
?,8-17-2016 10:57:28,-200,-200,-200,-200,,,,-200,-200,-200,-72,-200,-200
?,8-17-2016 10:57:29,-200,-200,,-200,-200,,,-200,-200,-200,-71,-200,-200
?,8-17-2016 10:57:30,-200,-200,,-200,-200,,-200,-200,-200,-200,-71,-200,-200
?,8-17-2016 10:57:31,-200,-200,-200,-200,,,,-200,-200,-200,-65,-79,-200
?,8-17-2016 10:57:32,-200,-200,-200,-200,,,-200,-88,-200,-200,-65,-79,-200
?,8-17-2016 10:57:33,-200,-200,-200,-200,-200,,-200,-88,-200,-200,-69,-79,-200
?,8-17-2016 10:57:34,-200,-200,,-200,-200,,,-83,-200,-200,-69,-79,-200
?,8-17-2016 10:57:35,-200,-200,,,-200,,,-83,-200,-200,-60,-80,-200
?,8-17-2016 10:57:36,-200,-200,-200,-200,,,,-83,-200,-200,-60,-80,-200
?,8-17-2016 10:57:37,-200,-200,-200,-200,,-77,,-83,-200,-200,-74,-80,-200
?,8-17-2016 10:57:39,-200,-200,-200,,,,-200,-200,-200,-200,-80,-80,-200
?,8-17-2016 10:57:40,-200,-200,-200,-200,,,,-200,-200,-200,-80,-77,-200
?,8-17-2016 10:57:41,-200,-200,-200,-200,-200,,-200,-200,-200,-200,-74,-79,-200
?,8-17-2016 10:57:42,-200,-200,-200,,,,,-200,-200,-200,-74,-80,-200
?,8-17-2016 10:57:43,-200,-200,,-200,-200,,-200,-200,-200,-200,-74,-79,-200
?,8-17-2016 10:57:44,-200,-200,-200,-200,,,-200,-200,-200,-200,-74,-74,-200
?,8-17-2016 10:57:45,-200,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-77,-200
?,8-17-2016 10:57:46,-200,-200,,,-200,,-200,-200,-200,-200,-200,-77,-200
?,8-17-2016 10:57:47,-200,-200,,-200,-200,,,-200,-200,-200,-200,-77,-200
?,8-17-2016 10:57:48,-200,-200,,,-200,-200,,-200,-200,-200,-200,-73,-78
?,8-17-2016 10:57:49,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-66,-80
?,8-17-2016 10:57:50,-200,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-66,-79
?,8-17-2016 10:57:51,-200,-200,-200,-200,,,,-200,-200,-200,-200,-68,-79
?,8-17-2016 10:57:52,-200,-200,-200,,,,,-200,-200,-200,-200,-68,-80
?,8-17-2016 10:57:53,-200,-200,-200,-200,-200,,,-200,-200,-200,-200,-67,-79
?,8-17-2016 10:57:54,-200,-200,,,-200,,,-200,-200,-200,-200,-69,-79
?,8-17-2016 10:57:55,-200,-200,-200,-200,,,,-200,-200,-200,-200,-74,-79
?,8-17-2016 10:57:56,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-78,-79
?,8-17-2016 10:57:57,-200,-200,-200,-200,,-200,,-200,-200,-200,-200,-71,-78
?,8-17-2016 10:57:58,-200,-200,,,-200,-200,,-200,-200,-200,-200,-71,-79
?,8-17-2016 10:57:59,-200,-200,-200,-200,,,,-200,-200,-200,-200,-71,-79
?,8-17-2016 10:58:00,-200,-200,-200,-200,-200,,,-200,-200,-200,-200,-71,-79
?,8-17-2016 10:58:01,-200,-200,-200,-200,,-200,,-200,-200,-200,-200,-79,-79
?,8-17-2016 10:58:02,-200,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-73,-200
?,8-17-2016 10:58:03,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-73,-81
?,8-17-2016 10:58:04,-200,-200,-200,-200,,,,-200,-200,-200,-200,-73,-76
?,8-17-2016 10:58:05,-200,-200,-200,-200,,,,-200,-200,-200,-200,-73,-79
?,8-17-2016 10:58:06,-200,-200,,-200,-200,,,-200,-200,-200,-200,-200,-76
?,8-17-2016 10:58:07,-200,-200,,-200,-200,-200,,-200,-200,-200,-200,-200,-76
?,8-17-2016 10:58:08,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-200,-200,-77
?,8-17-2016 10:58:09,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-77
?,8-17-2016 10:58:10,-200,-200,,,-200,,-200,-200,-200,-200,-200,-200,-72
?,8-17-2016 10:58:11,-200,-200,-200,-200,,-200,,-200,-200,-200,-200,-200,-73
?,8-17-2016 10:58:12,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-200,-67
?,8-17-2016 10:58:13,-200,-200,,-200,-200,,,-200,-200,-200,-200,-200,-71
?,8-17-2016 10:58:14,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-72
?,8-17-2016 10:58:15,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-76
?,8-17-2016 10:58:16,-200,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-67
?,8-17-2016 10:58:17,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-65
?,8-17-2016 10:58:18,-200,-200,,-200,-200,,-200,-200,-200,-200,-200,-200,-65
?,8-17-2016 10:58:19,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-67
?,8-17-2016 10:58:20,-200,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-200,-67
?,8-17-2016 10:58:21,-200,-200,-200,-200,,-200,,-200,-200,-200,-200,-200,-66
?,8-17-2016 10:58:22,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-66
?,8-17-2016 10:58:23,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-65
?,8-17-2016 10:58:30,-200,-200,,-200,-200,,,-200,-200,-200,-200,-200,-71
?,8-17-2016 10:58:31,-200,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-66
?,8-17-2016 10:58:32,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-78
?,8-17-2016 10:58:33,-200,-200,,-200,-200,,,-200,-200,-200,-200,-200,-69
?,8-17-2016 10:58:34,-200,-200,,-200,-200,,,-200,-200,-200,-200,-200,-74
?,8-17-2016 10:58:35,-200,-200,-200,,,-200,-200,-200,-200,-200,-200,-200,-76
?,8-17-2016 10:58:36,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-81
?,8-17-2016 10:58:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
?,8-17-2016 10:58:38,-200,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-79
?,8-17-2016 10:58:39,-200,-200,,-200,-200,,-200,-200,-200,-200,-200,-200,-79
?,8-17-2016 10:58:40,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-200,-78
?,8-17-2016 10:58:41,-200,-200,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-79
?,8-17-2016 10:58:42,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-79
?,8-17-2016 10:58:43,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-79
?,8-17-2016 10:58:44,-200,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-200,-79
?,8-17-2016 10:58:45,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200,-79
?,8-17-2016 10:58:46,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-79
?,8-17-2016 10:59:03,-200,-200,-200,-200,-200,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:04,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:05,-200,-200,,-200,-200,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:06,-200,-200,,-200,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:07,-200,-200,,,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:08,-200,-200,,,-200,-79,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:09,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:10,-200,-200,-200,-200,,-200,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:11,-200,-200,-200,,,,-76,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:12,-200,-200,-200,-200,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:13,-200,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:14,-200,-200,-200,-200,,,-65,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:15,-200,-200,-200,-200,,-79,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:16,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:17,-200,-200,-200,-200,,,-61,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:18,-200,-200,-200,-79,,,-64,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:19,-200,-200,-200,,,,-65,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:20,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:21,-200,-200,-200,-79,,-200,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:22,-200,-200,-200,-79,,,-66,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:23,-200,-200,-200,-79,,-200,-67,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:24,-200,-200,,-79,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:25,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:26,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:27,-200,-200,-200,-79,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:28,-200,-200,-200,-79,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:29,-200,-200,-200,-80,,,-71,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:30,-200,-200,-200,-72,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:31,-200,-200,-200,-72,,,-71,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:32,-200,-200,-200,-77,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:34,-200,-200,-200,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:35,-200,-200,-200,-68,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:36,-200,-200,-200,-68,,-200,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:37,-200,-200,-200,-70,,-200,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:38,-200,-200,-200,-69,,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:39,-200,-200,,,-200,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:40,-200,-200,-200,,,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:41,-200,-200,,-71,-200,-200,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:42,-200,-200,-200,-71,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:43,-200,-200,-200,-71,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:44,-200,-200,-200,-73,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:45,-200,-200,-81,-72,-200,-200,-76,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:46,-200,-200,,-80,-200,,-76,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:47,-200,-200,,,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:48,-200,-81,-76,-78,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:49,-200,-81,-78,-80,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:51,-200,-79,-78,,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:52,-200,-79,-78,-80,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:53,-200,-81,-200,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:54,-200,-80,-76,-80,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:55,-200,-80,-74,-200,-200,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:56,-200,-80,-70,-200,-200,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:57,-200,-80,-66,-200,-200,-200,,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:58,-200,-82,-66,-82,,,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 10:59:59,-200,-82,,,,,,-200,-200,-200,-200,-200,-200
?,8-17-2016 11:00:01,-200,-78,,-80,,-77,-200,-200,-200,-200,-200,-200,-200
?,8-17-2016 11:00:02,-200,-80,,-80,,,-200,-80,-200,-200,-200,-200,-200
